Title,Summary,Link,Date,Author,Teams,Article,Outlet
Papers: Napoli to reignite interest in Man Utd's Garnacho with £45m proposal,The top stories and transfer rumours from Thursday's newspapers...,https://www.skysports.com/football/news/11095/13394775/napoli-to-reignite-transfer-interest-in-man-utds-alejandro-garnacho-with-45m-proposal-paper-talk,"Wed, 09 Jul 2025 22:05:00",,['Manchester United'],"The top stories and transfer rumours from Thursday's newspapers...
MIRROR
Napoli are back in for Alejandro Garnacho and are hoping to sign the Man Utd forward for £45m.
THE ATHLETIC
Bayern Munich have enquired about signing RB Leipzig's Xavi Simons.
THE SUN
Saudi giants Al Hilal could tempt RB Leipzig with a sensational offer for hitman Benjamin Sesko after failing to convince Victor Osimhen to join them. Moise Kean and Jean-Philippe Mateta have also been linked.
Former Shrewsbury and Cheltenham striker Ryan Bowman has been banned for three-and-a-half years for breaches of FA betting regulations.
TELEGRAPH
Complaints about Thomas Partey were raised with the Football Association, Arsenal and the Premier League 10 months before he was arrested by police.
Liverpool women have held talks with the former Manchester City head coach, Gareth Taylor, about their managerial vacancy.
DAILY MAIL
Manchester United hope Lord Seb Coe can help the club settle a land dispute with a nearby local business for their Old Trafford regeneration project.
DAILY RECORD
Shin Yamada has reportedly agreed his move to Celtic - and will arrive at the club following his international commitments with Japan.
Celtic's successful player trading model is set to come to fruition once again, with the Hoops poised to bank big bucks for Nicolas Kuhn.
Derek McInnes has revealed both Sabah Kerjota and Pierre Landry Kabore will be in the capital this week to complete their moves to Hearts.
",SkySports
Man Utd hopeful of finalising Mbeumo deal in time for US tour,Manchester United remain optimistic of agreeing a deal to sign Brentford's Bryan Mbeumo in time for the forward to be part of their pre-season tour of the United States.,https://www.skysports.com/football/news/11095/13394462/bryan-mbeumo-transfer-news-man-utd-hopeful-of-finalising-deal-for-brentford-forward-in-time-for-preseason-tour-of-us,"Wed, 09 Jul 2025 12:00:00",Dharmesh Sheth,['Manchester United'],"Manchester United remain optimistic of agreeing a deal to sign Brentford's Bryan Mbeumo in time for the forward to be part of their pre-season tour of the United States.
United kick off their US tour with a game against West Ham in New Jersey on July 26.
Sky Sports News understands there is a cautious optimism at United that a deal can be struck and discussions continue internally over the next steps.
There remains a gap in valuation, but United are not far away from the overall fee Brentford want - believed to be £65m - however there is still work to do on the structure as the west London club want the majority, if not all, of the fee to be paid up front.
Mbeumo has made it clear he only wants to move to United and personal terms are believed to have been agreed in principle.
Bees sporting director Phil Giles told Sky Sports News last week that Mbeumo would be happy to stay at the club if a deal - which has to be ""right for Brentford"" - does not materialise.
United are also still working on outgoings and, despite being given extra time to find a solution on his future, Marcus Rashford has returned to the club's training ground at Carrington.
The striker is training away from the first team and using the club's medical and rehab facilities.
Rashford's preference is a move to Barca, who have explored the conditions of a deal, but they have other targets in that position too such as Nico Williams and Luis Diaz.
Williams has signed a new contract at Athletic Club and Liverpool have rejected all approaches for Diaz, however.
Antony is another player United are happy to sell and Real Betis are still pushing for a deal for the winger.
Talks between the clubs have been over a permanent deal - but it is thought the idea of another loan has been broached.
However, for United to consider another loan this summer, it is thought they would want an obligation to buy him attached.
The Betis president has admitted a permanent deal is difficult to do given the finances involved.
Antony impressed on a straight loan in the second half of last season at Betis, scoring nine goals in 24 appearances.
Elsewhere, Juventus and Napoli remain interested in a deal for United forward Jadon Sancho.
Both clubs have been made aware by United what fee it would take to sign Sancho - believed to be £25m, with the sides both discussing terms with the England international's representatives.
Juve have other targets, including Porto's Francsico Conceicao, however, and Sky in Italy are reporting that the Portugal international is their preferred choice.
Conceicao was on a season-long loan in Turin last season and, until and including July 15, his release clause is €30m, which Porto want paid up front in full, although it goes up to €45m on July 16.

From next season, Sky Sports' Premier League coverage will increase from 128 matches to at least 215 games exclusively live.
And 80 per cent of all televised Premier League games next season are on Sky Sports.
",SkySports
Spurs agree £55m deal for West Ham's Kudus,Tottenham have agreed a deal with West Ham to sign Mohammed Kudus.,https://www.skysports.com/football/news/11095/13393510/mohammed-kudus-transfer-news-tottenham-agree-55m-deal-to-sign-west-ham-forward,"Wed, 09 Jul 2025 17:00:00",,['Tottenham Hotspur'],"Tottenham have agreed a deal with West Ham to sign Mohammed Kudus.
The fee for the 24-year-old forward is understood to be around £55m.
Kudus is set to begin his medical with Spurs on Thursday ahead of signing a six-year contract.
Chelsea and Newcastle also showed interest in Kudus earlier in the window; however, Sky Sports News understands that the player only wants to move to Spurs at this time.
Spurs are looking to sign a forward who can play across the front line and Kudus fits that bill.
The former Ajax forward has scored 13 goals and set up 12 in 65 Premier League games since arriving from the Eredivisie in the summer window of 2023.
If it goes through, this will be the first transfer between the two rivals since Scott Parker joined Spurs from West Ham in 2011.
Spurs remain interested in Brentford's Yoane Wissa after the expected arrival of Kudus.
Sky Sports News' Dharmesh Sheth:
""With Mohammed Kudus' imminent arrival, there have been question marks as to whether this will impact any of Tottenham's other activity.
""Well, they are after one of Thomas Frank's former players, Yoane Wissa. That pursuit, I'm told, will not be impacted by Kudus' imminent arrival.
""There's been no club-to-club contact between Tottenham and Brentford as of yet, but we expect that to be pretty soon.
""Wissa is into the final year of his contract and turns 29 in September, with those ingredients, Tottenham may feel that there is a deal to be done.""
Sky Sports' Peter Smith:
Kudus is an exciting signing. Spurs rarely do business with West Ham - the Ghanaian is the first purchase from their rivals in 14 years - but Kudus was deemed talented enough to be the exception.
Kudus is just about to turn 25, adds much-needed depth to Spurs' wide attacking positions and, after two seasons in east London, is well aware of the demands of the Premier League.
But how much of a concern should his second season for West Ham be?
Kudus was named as the division's best newcomer by Sky Sports' Gary Neville in the Monday Night Football awards at the end of the 2023/24 season. A £38m purchase from Ajax looked like a bargain for West Ham, with Kudus scoring 14 times across all competitions, setting up nine more goals and bringing excitement to the London Stadium with his lightning, direct dribbles.
But there were just five goals in all last term. As well as one at Spurs, his only other goals came home and away against Brighton and Ipswich, with his final strike of the season arriving with just three minutes to play against relegated opposition at Portman Road.
Statistically it was a disappointing dip from the promise of that first campaign. There were, though, caveats around West Ham's form and also the positions Kudus was asked to play during the 2024/25 season, plugging gaps across the frontline as injuries struck.
Will a Tottenham team that finished three places below the Hammers but scored 18 more goals provide the environment to help Kudus fire like he did in that first year in England?
The approach of new Spurs boss Thomas Frank will be significant. Bryan Mbeumo, a left-footer like Kudus, starred on the right side of Frank's attack at Brentford, scoring 20 times last season. Could Frank help Kudus get near those levels?
Spurs believe the answer is yes to both of those questions and now Kudus has a fresh platform to reignite the buzz which came with his first campaign in England.
Read more analysis of Kudus' time at West Ham and what it means for his prospects at Tottenham here.
From next season, Sky Sports' Premier League coverage will increase from 128 matches to at least 215 games exclusively live.
And 80 per cent of all televised Premier League games next season are on Sky Sports.
",SkySports
Liverpool vs Arsenal live on Sky Sports in August,Liverpool vs Arsenal will be live on Sky Sports when the Premier League title contenders go head to head at Anfield on Sunday August 31.,https://www.skysports.com/football/news/11095/13394008/premier-league-2025-26-fixtures-dates-schedule-liverpool-vs-arsenal-live-on-sky-sports-in-august,"Wed, 09 Jul 2025 15:00:00",,"['Arsenal', 'Liverpool']","Liverpool vs Arsenal will be live on Sky Sports when the Premier League title contenders go head to head at Anfield on Sunday August 31.
The Gunners finished 10 points behind the champions last season and will hope to land a blow on Liverpool's hopes of retaining the crown in a huge early-season showdown.
The game forms part of a Super Sunday triple-header, with Brighton hosting another title hopeful in Manchester City at 2pm, when Nottingham Forest also play West Ham.
There is another packed Super Sunday the week before on August 24 when Crystal Palace face Nottingham Forest and Everton take on Brighton in 2pm kick-offs before Manchester United go to Fulham at 4.30pm. The Nottingham Forest games have been pushed back to Sunday fixtures due to their involvement in the UEFA Conference League play-offs on the preceding Thursdays.
The London derby between West Ham and Chelsea on August 22 and Aston Villa vs Crystal Palace will be getting the Friday Night Football treatment on Sky Sports, while you'll also be able to watch Arsenal's match with Leeds (August 23) and the Championship winners' home game with Newcastle (August 30) on Saturday Night Football.
The second Monday Night Football of the season will be Newcastle vs Liverpool, with that history-rich Premier League fixture an 8pm kick-off on August 25.
Friday August 22
West Ham vs Chelsea - live on Sky Sports, kick-off 8pm
Saturday August 23
Arsenal vs Leeds - live on Sky Sports, kick-off 5.30pm
Sunday August 24
Crystal Palace vs Nottingham Forest - live on Sky Sports, kick-off 2pm
Everton vs Brighton - live on Sky Sports, kick-off 2pm
Fulham vs Man Utd - live on Sky Sports, kick-off 4.30pm
Monday August 25
Newcastle vs Liverpool - live on Sky Sports, kick-off 8pm
Friday August 29
Aston Villa vs Crystal Palace - live on Sky Sports, kick-off 8pm
Saturday August 30
Leeds vs Newcastle - live on Sky Sports, kick-off 5.30pm
Sunday August 31
Brighton vs Man City - live on Sky Sports, kick-off 2pm
Nottingham Forest vs West Ham - live on Sky Sports, kick-off 2pm
Liverpool vs Arsenal - live on Sky Sports, kick-off 4.30pm
Friday August 15
Liverpool vs Bournemouth - live on Sky Sports, kick-off 8pm
Saturday August 16
Wolves vs Manchester City - live on Sky Sports, kick-off 5.30pm
Sunday August 17
Chelsea vs Crystal Palace - live on Sky Sports, kick-off 2pm
Nottingham Forest vs Brentford - live on Sky Sports, kick-off 2pm
Manchester United vs Arsenal - live on Sky Sports, kick-off 4.30pm
Monday August 18
Leeds vs Everton - live on Sky Sports, kick-off 8pm
Arsenal fixtures
Aston Villa fixtures
Bournemouth fixtures
Brentford fixtures
Brighton fixtures
Burnley fixtures
Chelsea fixtures
Crystal Palace fixtures
Everton fixtures
Fulham fixtures
Leeds fixtures
Liverpool fixtures
Man City fixtures
Man Utd fixtures
Newcastle fixtures
Nottingham Forest fixtures
Sunderland fixtures
Tottenham fixtures
West Ham fixtures
Wolves fixtures
The 2025/26 Premier League season will start on Friday August 15 and conclude on Sunday May 24 2026.
The Carabao Cup final will take place on Sunday March 22 and the FA Cup final will take place on Saturday May 16.
The Champions League final will be held on Saturday May 30. The Europa League final will be played on Wednesday May 20 in Istanbul, with the Conference League final a week later on Wednesday May 27 in Germany.
The World Cup will start on Thursday June 11 and end with the final on Sunday July 19.
From next season, Sky Sports' Premier League coverage will increase from 128 matches to at least 215 games exclusively live.
And 80 per cent of all televised Premier League games next season are on Sky Sports.
",SkySports
Tottenham agree £55m fee for West Ham's Kudus,Tottenham agree a £55m fee with West Ham to sign midfielder Mohammed Kudus.,https://www.bbc.com/sport/football/articles/c62dv0n74ryo,"Wed, 09 Jul 2025 17:04:01",Sami Mokbel,['Tottenham Hotspur'],"Tottenham have agreed a £55m fee with West Ham to sign midfielder Mohammed Kudus.
The Ghana international is now set to have a medical before signing a long-term contract.
BBC Sport reported on Saturday that the Hammers had rejected an initial £50m but a deal has now been clinched.
Kudus, who has an £85m release clause, joined West Ham in a £38m deal from Ajax in 2023. He has made 65 Premier League appearances for the club, scoring 13 goals and providing nine assists.
At least six top clubs have enquired about Kudus in recent weeks but well-placed sources told BBC Sport the 24-year-old had prioritised a move to Spurs.
Meanwhile, Tottenham are also exploring a move for Brentford forward Yoane Wissa.
'Kudus highly rated by many'
Phil McNulty, chief football writer
Kudus is highly rated by many very good judges.
When I spoke to Danny Murphy at the end of last season about players Liverpool should be looking at this summer, he named Kudus as one. The player is sought after - despite being as underwhelming last season as he was electrifying in 2023-24 following a £38m move from Ajax.
He only scored five goals in the most recent campaign, down from 14 the year before, and was often ineffective in the system preferred by head coach Graham Potter, who took charge in January and favours wing-backs over wingers.
Kudus was often utilised up front by Potter and seldom featured wide on the right, arguably his best position, but one in which West Ham already have captain Jarrod Bowen.
",BBC
Arsenal make formal approach for Chelsea winger Madueke,Arsenal make formal contact with Chelsea over the potential signing of England winger Noni Madueke.,https://www.bbc.com/sport/football/articles/c2k19nggy8eo,"Wed, 09 Jul 2025 15:03:05",Alex Howell,"['Arsenal', 'Chelsea']","Arsenal have made formal contact with Chelsea over signing winger Noni Madueke.
BBC Sport reported that the Gunners had already agreed personal terms with Madueke last week ahead of any potential move, but they have now made an official approach.
It is understood Chelsea are looking for a fee in the region of £50m for the 23-year-old England international.
Madueke is currently part of Chelsea's squad at the Club World Cup and came on as a substitute as the Blues reached the final of the competition after beating Brazilian side Fluminense 2-0.
The wideman has played 92 times for Chelsea since joining them from PSV Eindhoven in January 2023 and scored 20 goals.
Madueke was in Tottenham's academy before spending four and a half years in the Netherlands.
Arsenal are looking to increase their attacking options with both Real Madrid winger Rodrygo and Crystal Palace forward Eberechi Eze under consideration.
The Gunners have also stepped up efforts to sign striker Viktor Gyokeres, with Arsenal sporting director Andrea Berta holding face-to-face talks with Sporting in Portugal.
",BBC
Man Utd want to host 2035 Women's World Cup final,Manchester United want their new stadium to host the Women's World Cup final in 2035.,https://www.bbc.com/sport/football/articles/cx2v0nw2819o,"Wed, 09 Jul 2025 19:52:10",Simon Stone,['Manchester United'],"Manchester United want to host the 2035 Women's World Cup final in their new 100,000-seater stadium.
The club announced plans to build the biggest stadium in the UK - an ""iconic"" new £2bn ground close to Old Trafford - in March.
And they still hope to realise co-owner Sir Jim Ratcliffe's desire for a 'new' Old Trafford to be completed within five to six years - despite widespread doubts outside the club over the likelihood of hitting that timescale.
The 2035 Women's World Cup is expected to be held across the four nations of the United Kingdom, which is the sole bidder.
The Football Association is working on a bid to present to football's world governing body Fifa by the end of the year, setting out its vision for the tournament.
Club sources say they anticipate the new stadium being open a long time before 2035 and believe Ratcliffe's stated timescale from his March announcement is still valid.
But they also acknowledge the potential for delays around such a complex plan.
The club's ambition was announced as Lord Coe was named as Chair-Designate of the Mayoral Development Corporation for the Old Trafford Regeneration project, a move which Manchester United have welcomed.
He was previously the chair of the Old Trafford Regeneration Task Force set up by Ratcliffe last year to examine the feasibility of a new 100,000-capacity stadium for United, the first drawings for which were unveiled in London almost four months ago.
He has also chaired London's successful 2012 Olympic and Paralympic bid.
United chief executive Omar Berrada said: ""The continuity it brings for the wider project will be a huge positive.
""In addition, Lord Coe's proven leadership and track record in delivering transformational projects will be invaluable as we work together to turn our collective vision into reality.""
Challenges facing 2030 completion date
Industry and football experts outside Old Trafford have identified numerous reasons why completion in 2030 may be unlikely, with one saying privately if the spades are in the ground within two years, United will have done very well.
Early discussions over how to fund the £2bn project have begun, although this is being done at the same time as the club are in negotiations over the refinancing of significant chunks of United's current debt.
While those specific loans are not set to expire until 2027, informed sources say they need to be refinanced a year before that. In their latest financial statement in June, United confirmed £327.9m of its 'senior secured notes' and £180m of its revolving credit facility is set to mature on 25 June 2027.
It is thought highly unlikely United will look to load its stadium debt on to that sum at a time when global interest rates are rising.
Ratcliffe and co-owners the Glazer family have the option of putting in the sums themselves, or reducing their stake in the club through a share sale, but neither of these options are felt to be realistic either.
Outsiders think the most likely option is having a subsidiary company own the stadium, which could bring in investment.
Yet others feel the economics of building a 100,000-capacity stadium from scratch requires the men's first team to be a far more attractive proposition than they are now because a significant number of corporate tickets will have to be sold to make it financially viable.
A secondary complication is whether there is a possibility of being able to buy nearby land currently being used for the Freight Liner terminal.
There is still time to tone down some of the more expensive elements of the vision Ratcliffe unveiled in March.
United's chief operating officer Collette Roche will lead the club's drive on the project, with fan focus groups set to discuss key aspects, including seating and pricing options, in a series of meetings next week.
It is not known yet when planning permission will be submitted, although issues such as transport expansion will be dealt with at local government level, with United's input.
""This is about so much more than just a stadium,"" said Lord Coe.
""It's about listening to and working with residents to create a vibrant, inclusive district, with high quality housing, green spaces, world class leisure and education facilities, and improved transport links.
""Twenty years on from securing the Olympic and Paralympic Games for this country, I'm ready to help deliver a vision of equal scale and ambition. I can't wait to get started.""
",BBC
Tottenham exploring move for Brentford's Wissa,Tottenham are exploring a move for Brentford forward Yoane Wissa in the summer transfer window.,https://www.bbc.com/sport/football/articles/cg5zge7d25vo,"Wed, 09 Jul 2025 14:32:55",Sami Mokbel,['Tottenham Hotspur'],"Tottenham are exploring a move for Brentford forward Yoane Wissa.
BBC Sport understands Brentford have been made aware of their London rivals' interest in the 28-year-old, in a deal that could reunite the forward with his former manager Thomas Frank, now in charge at Spurs.
Sources have indicated that Wissa is open to a move across the capital. Wissa has courted major interest from Premier League clubs in recent months, Nottingham Forest failing to sign the DR Congo international in January.
But Spurs now have an interest in the former Lorient player, who scored 20 goals last season.
Wissa's current deal expires next summer - but there is an option to extend it by a further year.
It is understood Brentford are reluctant to lose Wissa this summer, having already lost manager Frank, captain Christian Norgaard to Arsenal and goalkeeper Mark Flekken to Bayer Leverkusen.
They could also lose Bryan Mbeumo to Manchester United, who have had two offers rejected for the Cameroon forward but remain in talks with Brentford over a move.
Spurs are looking at attacking reinforcements, with West Ham attacker Mohammed Kudus among the players they have an interest in.
",BBC
Bournemouth bid for Chelsea goalkeeper Petrovic,Bournemouth make a move to sign Chelsea's £25m-rated goalkeeper Djordje Petrovic.,https://www.bbc.com/sport/football/articles/cz7lypedr0no,"Wed, 09 Jul 2025 16:28:02",Nizaar Kinsella,['Chelsea'],"Bournemouth have made a move to sign Chelsea goalkeeper Djordje Petrovic.
While their offer hasn't been accepted, negotiations remain positive, with the 25-year-old keen to leave Stamford Bridge to become a first-team starter.
The Cherries have been tracking Petrovic's situation for more than a year and are looking to sign a replacement for Kepa Arrizabalaga, who spent last season with them on loan from Chelsea, but joined Arsenal permanently at the start of July when his £5m release clause was triggered.
Bournemouth have been made aware of an image rights issue that needs resolving to sign Serbia international Petrovic, who is valued at around £25m and agreed an initial seven-year contract with the Blues from New England Revolution in 2023.
There is interest too from Sunderland, Monaco and also Strasbourg, where Petrovic enjoyed a successful loan spell in the previous campaign and won their player of the season award.
Strasbourg are also owned by the same Todd Boehly and Clearlake Capital ownership as Chelsea, and Petrovic ended up at the French club after being deemed not good enough with his feet by manager Enzo Maresca.
He has made substantial improvement in that area during his spell in Ligue 1, but Petrovic has pushed to leave the Blues, opting against a call-up to their Club World Cup squad.
Robert Sanchez, Filip Jorgensen and summer signing Mike Penders are in the United States, where Chelsea have reached the final of Fifa's extended tournament.
",BBC
Man Utd want to host 2035 Women's World Cup final,Manchester United want their new stadium to host the Women's World Cup final in 2035.,https://www.bbc.com/sport/football/articles/cx2v0nw2819o,"Wed, 09 Jul 2025 19:52:10",Simon Stone,['Manchester United'],"Manchester United want to host the 2035 Women's World Cup final in their new 100,000-seater stadium.
The club announced plans to build the biggest stadium in the UK - an ""iconic"" new £2bn ground close to Old Trafford - in March.
And they still hope to realise co-owner Sir Jim Ratcliffe's desire for a 'new' Old Trafford to be completed within five to six years - despite widespread doubts outside the club over the likelihood of hitting that timescale.
The 2035 Women's World Cup is expected to be held across the four nations of the United Kingdom, which is the sole bidder.
The Football Association is working on a bid to present to football's world governing body Fifa by the end of the year, setting out its vision for the tournament.
Club sources say they anticipate the new stadium being open a long time before 2035 and believe Ratcliffe's stated timescale from his March announcement is still valid.
But they also acknowledge the potential for delays around such a complex plan.
The club's ambition was announced as Lord Coe was named as Chair-Designate of the Mayoral Development Corporation for the Old Trafford Regeneration project, a move which Manchester United have welcomed.
He was previously the chair of the Old Trafford Regeneration Task Force set up by Ratcliffe last year to examine the feasibility of a new 100,000-capacity stadium for United, the first drawings for which were unveiled in London almost four months ago.
He has also chaired London's successful 2012 Olympic and Paralympic bid.
United chief executive Omar Berrada said: ""The continuity it brings for the wider project will be a huge positive.
""In addition, Lord Coe's proven leadership and track record in delivering transformational projects will be invaluable as we work together to turn our collective vision into reality.""
Challenges facing 2030 completion date
Industry and football experts outside Old Trafford have identified numerous reasons why completion in 2030 may be unlikely, with one saying privately if the spades are in the ground within two years, United will have done very well.
Early discussions over how to fund the £2bn project have begun, although this is being done at the same time as the club are in negotiations over the refinancing of significant chunks of United's current debt.
While those specific loans are not set to expire until 2027, informed sources say they need to be refinanced a year before that. In their latest financial statement in June, United confirmed £327.9m of its 'senior secured notes' and £180m of its revolving credit facility is set to mature on 25 June 2027.
It is thought highly unlikely United will look to load its stadium debt on to that sum at a time when global interest rates are rising.
Ratcliffe and co-owners the Glazer family have the option of putting in the sums themselves, or reducing their stake in the club through a share sale, but neither of these options are felt to be realistic either.
Outsiders think the most likely option is having a subsidiary company own the stadium, which could bring in investment.
Yet others feel the economics of building a 100,000-capacity stadium from scratch requires the men's first team to be a far more attractive proposition than they are now because a significant number of corporate tickets will have to be sold to make it financially viable.
A secondary complication is whether there is a possibility of being able to buy nearby land currently being used for the Freight Liner terminal.
There is still time to tone down some of the more expensive elements of the vision Ratcliffe unveiled in March.
United's chief operating officer Collette Roche will lead the club's drive on the project, with fan focus groups set to discuss key aspects, including seating and pricing options, in a series of meetings next week.
It is not known yet when planning permission will be submitted, although issues such as transport expansion will be dealt with at local government level, with United's input.
""This is about so much more than just a stadium,"" said Lord Coe.
""It's about listening to and working with residents to create a vibrant, inclusive district, with high quality housing, green spaces, world class leisure and education facilities, and improved transport links.
""Twenty years on from securing the Olympic and Paralympic Games for this country, I'm ready to help deliver a vision of equal scale and ambition. I can't wait to get started.""
",BBC
